Entry	Reviewed	Entry Name	Protein names	Gene Names	Gene Ontology (biological process)
Q63HM4	unreviewed	Q63HM4_HUMAN	Uncharacterized protein DKFZp686P18250	DKFZp686P18250	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q68DU0	unreviewed	Q68DU0_HUMAN	Uncharacterized protein DKFZp781O2021	DKFZp781O2021	cell-cell adhesion [GO:0098609]; cell-cell junction assembly [GO:0007043]
Q68DX9	unreviewed	Q68DX9_HUMAN	Uncharacterized protein DKFZp686M05161	DKFZp686M05161	cell-cell adhesion [GO:0098609]; cell-cell junction organization [GO:0045216]; establishment of endothelial intestinal barrier [GO:0090557]; positive regulation of blood-brain barrier permeability [GO:1905605]; protein localization to cell-cell junction [GO:0150105]
Q68DY8	unreviewed	Q68DY8_HUMAN	Uncharacterized protein DKFZp686I11137	DKFZp686I11137	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q68EM9	unreviewed	Q68EM9_HUMAN	ITGA4 protein	ITGA4	cell adhesion mediated by integrin [GO:0033627]; cell-cell adhesion [GO:0098609]; cell-matrix adhesion [GO:0007160]; integrin-mediated signaling pathway [GO:0007229]
Q6FHE2	unreviewed	Q6FHE2_HUMAN	ICAM2 protein (Intercellular adhesion molecule 2) (Intercellular adhesion molecule 2, isoform CRA_a)	ICAM2 hCG_41817	cell-cell adhesion [GO:0098609]
Q6IBG1	unreviewed	Q6IBG1_HUMAN	Myosin regulatory light polypeptide 9 (Myosin regulatory light chain 2, smooth muscle isoform) (Myosin regulatory light chain 9)	MYL9	myofibril assembly [GO:0030239]; platelet aggregation [GO:0070527]
Q6LCG8	unreviewed	Q6LCG8_HUMAN	Catenin-4		cell-cell adhesion [GO:0098609]; cell-cell junction assembly [GO:0007043]
Q6MZK0	unreviewed	Q6MZK0_HUMAN	Uncharacterized protein DKFZp686F02202	DKFZp686F02202	chemical synaptic transmission [GO:0007268]; modulation of chemical synaptic transmission [GO:0050804]; neuron cell-cell adhesion [GO:0007158]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; synaptic vesicle endocytosis [GO:0048488]
Q6MZU1	unreviewed	Q6MZU1_HUMAN	Uncharacterized protein DKFZp686A1195	DKFZp686A1195	cell-cell adhesion [GO:0098609]; cell-cell junction organization [GO:0045216]; establishment of endothelial intestinal barrier [GO:0090557]; positive regulation of blood-brain barrier permeability [GO:1905605]; protein localization to cell-cell junction [GO:0150105]
Q6NSD8	unreviewed	Q6NSD8_HUMAN	FGA protein	FGA	blood coagulation, common pathway [GO:0072377]; fibrinolysis [GO:0042730]; negative regulation of endothelial cell apoptotic process [GO:2000352]; negative regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902042]; platelet aggregation [GO:0070527]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of heterotypic cell-cell adhesion [GO:0034116]; positive regulation of peptide hormone secretion [GO:0090277]; protein polymerization [GO:0051258]
Q6P4R2	unreviewed	Q6P4R2_HUMAN	Protocadherin alpha subfamily C, 2	PCDHAC2	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
Q6PJE7	unreviewed	Q6PJE7_HUMAN	ITGA4 protein	ITGA4	cell adhesion mediated by integrin [GO:0033627]; cell-cell adhesion [GO:0098609]; cell-matrix adhesion [GO:0007160]; integrin-mediated signaling pathway [GO:0007229]
Q6PJH1	unreviewed	Q6PJH1_HUMAN	Disks large homolog 1	DLG1	cell-cell adhesion [GO:0098609]; chemical synaptic transmission [GO:0007268]; establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; neurotransmitter receptor localization to postsynaptic specialization membrane [GO:0099645]; receptor clustering [GO:0043113]
Q6PK41	unreviewed	Q6PK41_HUMAN	LRFN4 protein	LRFN4	regulation of postsynaptic density assembly [GO:0099151]; regulation of presynapse assembly [GO:1905606]; synaptic membrane adhesion [GO:0099560]
Q6SYC1	unreviewed	Q6SYC1_HUMAN	Poliovirus receptor-related 1 alpha isoform	PVRL1	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; protein localization to cell junction [GO:1902414]
Q6SYC2	unreviewed	Q6SYC2_HUMAN	Poliovirus receptor-related 1	PVRL1	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; protein localization to cell junction [GO:1902414]
Q6XYS1	unreviewed	Q6XYS1_HUMAN	Alpha-T-catenin isoform 2	CTNNA3	cell migration [GO:0016477]; cell-cell adhesion [GO:0098609]
Q6ZP16	unreviewed	Q6ZP16_HUMAN	cDNA FLJ26719 fis, clone PNC03379		cell-cell adhesion [GO:0098609]; intermediate filament cytoskeleton organization [GO:0045104]; skin development [GO:0043588]; wound healing [GO:0042060]
Q6ZSU2	unreviewed	Q6ZSU2_HUMAN	cDNA FLJ45207 fis, clone BRCAN2010665, highly similar to Channel associated protein of synapse-110		cell-cell adhesion [GO:0098609]; chemical synaptic transmission [GO:0007268]; establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; receptor clustering [GO:0043113]; receptor localization to synapse [GO:0097120]
Q71U02	unreviewed	Q71U02_HUMAN	Myosin regulatory light polypeptide 9 (Myosin regulatory light chain 2, smooth muscle isoform) (Myosin regulatory light chain 9)		myofibril assembly [GO:0030239]; platelet aggregation [GO:0070527]
Q75QY0	unreviewed	Q75QY0_HUMAN	KIAA0811 protein	KIAA0811	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q7KZJ3	unreviewed	Q7KZJ3_HUMAN	Catenin (Cadherin-associated protein), delta 1		cell-cell adhesion [GO:0098609]; cell-cell junction assembly [GO:0007043]
Q7L3C2	unreviewed	Q7L3C2_HUMAN	LRFN4 protein	LRFN4	regulation of postsynaptic density assembly [GO:0099151]; regulation of presynapse assembly [GO:1905606]; synaptic membrane adhesion [GO:0099560]
Q7Z3Z9	unreviewed	Q7Z3Z9_HUMAN	L1 cell adhesion molecule	L1CAM	axon guidance [GO:0007411]; brain development [GO:0007420]
Q7Z457	unreviewed	Q7Z457_HUMAN	Poliovirus receptor related 2	PVRL2	acrosome assembly [GO:0001675]; coreceptor-mediated virion attachment to host cell [GO:0046814]; cytoskeleton organization [GO:0007010]; establishment of mitochondrion localization [GO:0051654]; fusion of virus membrane with host plasma membrane [GO:0019064]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; positive regulation of immunoglobulin mediated immune response [GO:0002891]; positive regulation of mast cell activation [GO:0033005]; positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target [GO:0002860]; positive regulation of T cell receptor signaling pathway [GO:0050862]; regulation of viral entry into host cell [GO:0046596]; susceptibility to natural killer cell mediated cytotoxicity [GO:0042271]; susceptibility to T cell mediated cytotoxicity [GO:0060370]
Q7Z559	unreviewed	Q7Z559_HUMAN	Corneodesmosin	CDSN	cell-cell adhesion [GO:0098609]; skin morphogenesis [GO:0043589]
Q7Z560	unreviewed	Q7Z560_HUMAN	Corneodesmosin	CDSN	cell-cell adhesion [GO:0098609]; skin morphogenesis [GO:0043589]
Q7Z738	unreviewed	Q7Z738_HUMAN	PCDH12 protein	PCDH12	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q86SV6	unreviewed	Q86SV6_HUMAN	K-glypican	GPC4	cell migration [GO:0016477]; regulation of neurotransmitter receptor localization to postsynaptic specialization membrane [GO:0098696]; regulation of presynapse assembly [GO:1905606]; regulation of signal transduction [GO:0009966]; synaptic membrane adhesion [GO:0099560]
Q86T00	unreviewed	Q86T00_HUMAN	Full-length cDNA clone CS0DK003YO17 of HeLa cells of Homo sapiens (human)		adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q86TS8	unreviewed	Q86TS8_HUMAN	Full-length cDNA 5-PRIME end of clone CS0DE010YP19 of Placenta of Homo sapiens (human)		adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q86Z09	unreviewed	Q86Z09_HUMAN	FGA protein	FGA	blood coagulation, common pathway [GO:0072377]; fibrinolysis [GO:0042730]; negative regulation of endothelial cell apoptotic process [GO:2000352]; negative regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902042]; platelet aggregation [GO:0070527]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of heterotypic cell-cell adhesion [GO:0034116]; positive regulation of peptide hormone secretion [GO:0090277]; protein polymerization [GO:0051258]
Q8IU71	unreviewed	Q8IU71_HUMAN	Integrin alpha-4 subunit	IA4	cell adhesion mediated by integrin [GO:0033627]; cell-cell adhesion [GO:0098609]; cell-matrix adhesion [GO:0007160]; integrin-mediated signaling pathway [GO:0007229]
Q8IUP8	unreviewed	Q8IUP8_HUMAN	PCDH12 protein	PCDH12	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q8IY78	unreviewed	Q8IY78_HUMAN	CDH7 protein		adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q8N6H6	unreviewed	Q8N6H6_HUMAN	ITGA9 protein		cell adhesion mediated by integrin [GO:0033627]; cell-cell adhesion [GO:0098609]; cell-matrix adhesion [GO:0007160]; integrin-mediated signaling pathway [GO:0007229]
Q8N6J3	unreviewed	Q8N6J3_HUMAN	Tyrosine-protein kinase receptor TYRO3	TYRO3	cell migration [GO:0016477]; cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169]; nervous system development [GO:0007399]; platelet aggregation [GO:0070527]
Q8N9J3	unreviewed	Q8N9J3_HUMAN	Cadherin-20		adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q8NAH4	unreviewed	Q8NAH4_HUMAN	cDNA FLJ35345 fis, clone PROST2016351, moderately similar to P120 PROTEIN		cell-cell adhesion [GO:0098609]; cell-cell junction assembly [GO:0007043]
Q8NB64	unreviewed	Q8NB64_HUMAN	Cadherin-4		adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q8ND09	unreviewed	Q8ND09_HUMAN	Uncharacterized protein DKFZp434K1130	DKFZp434K1130	adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q8TAM9	unreviewed	Q8TAM9_HUMAN	Intercellular adhesion molecule 5, telencephalin	ICAM5	cell-cell adhesion [GO:0098609]
Q8TEG4	unreviewed	Q8TEG4_HUMAN	FLJ00233 protein	FLJ00233	adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q8TES5	unreviewed	Q8TES5_HUMAN	FLJ00114 protein	FLJ00114	cell adhesion mediated by integrin [GO:0033627]; cell-cell adhesion [GO:0098609]; cell-matrix adhesion [GO:0007160]; integrin-mediated signaling pathway [GO:0007229]
Q8WW10	unreviewed	Q8WW10_HUMAN	CTNNA3 protein	CTNNA3	cell migration [GO:0016477]; cell-cell adhesion [GO:0098609]
Q8WW76	unreviewed	Q8WW76_HUMAN	FGA protein	FGA	blood coagulation, common pathway [GO:0072377]; fibrinolysis [GO:0042730]; negative regulation of endothelial cell apoptotic process [GO:2000352]; negative regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902042]; platelet aggregation [GO:0070527]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of heterotypic cell-cell adhesion [GO:0034116]; positive regulation of peptide hormone secretion [GO:0090277]; protein polymerization [GO:0051258]
Q96CY4	unreviewed	Q96CY4_HUMAN	Neurotrophic tyrosine kinase, receptor, type 3	NTRK3 hCG_26627	axon guidance [GO:0007411]; cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169]; dendrite self-avoidance [GO:0070593]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q96CZ9	unreviewed	Q96CZ9_HUMAN	Cadherin 11, type 2, OB-cadherin (Osteoblast)	CDH11 hCG_26636	adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q96E20	unreviewed	Q96E20_HUMAN	CD99 antigen-like protein 2	CD99L2	homotypic cell-cell adhesion [GO:0034109]; positive regulation of neutrophil extravasation [GO:2000391]; T cell extravasation [GO:0072683]
Q96FS1	unreviewed	Q96FS1_HUMAN	CTNND1 protein	CTNND1	cell-cell adhesion [GO:0098609]; cell-cell junction assembly [GO:0007043]
Q96KB4	unreviewed	Q96KB4_HUMAN	cDNA FLJ14386 fis, clone HEMBA1002417, moderately similar to TIGHT JUNCTION PROTEIN ZO-1		cell-cell adhesion [GO:0098609]; cell-cell junction organization [GO:0045216]; establishment of endothelial intestinal barrier [GO:0090557]; positive regulation of blood-brain barrier permeability [GO:1905605]; protein localization to cell-cell junction [GO:0150105]
Q96KY9	unreviewed	Q96KY9_HUMAN	CDH19 protein		adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q96LQ7	unreviewed	Q96LQ7_HUMAN	Cadherin-like 24, isoform CRA_a (cDNA FLJ25193 fis, clone JTH00761)	CDH24 hCG_2013843	adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q99533	unreviewed	Q99533_HUMAN	Alpha3A	LAMA3	animal organ morphogenesis [GO:0009887]; cell migration [GO:0016477]; cell-cell adhesion [GO:0098609]; morphogenesis of a polarized epithelium [GO:0001738]
Q99740	unreviewed	Q99740_HUMAN	Soluble protein Jagged		establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; Notch signaling pathway [GO:0007219]
Q99900	unreviewed	Q99900_HUMAN	CD44 protein	CD44	cell-cell adhesion [GO:0098609]; cell-matrix adhesion [GO:0007160]; inflammatory response [GO:0006954]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]
Q9H317	unreviewed	Q9H317_HUMAN	Tight junction protein ZO-1	TJP1	cell-cell adhesion [GO:0098609]; cell-cell junction organization [GO:0045216]; establishment of endothelial intestinal barrier [GO:0090557]; positive regulation of blood-brain barrier permeability [GO:1905605]; protein localization to cell-cell junction [GO:0150105]
Q9H6Y4	unreviewed	Q9H6Y4_HUMAN	cDNA: FLJ21689 fis, clone COL09459		adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q9HAB4	unreviewed	Q9HAB4_HUMAN	cDNA FLJ11853 fis, clone HEMBA1006758, highly similar to Homo sapiens protocadherin beta 13 (PCDH-beta13) mRNA		calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; chemical synaptic transmission [GO:0007268]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; synapse assembly [GO:0007416]
Q9HB00	unreviewed	Q9HB00_HUMAN	Desmocollin 1, isoform CRA_b (Desmocollin 1b)	DSC1 hCG_25474	adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; sprouting angiogenesis [GO:0002040]
Q9UEJ6	unreviewed	Q9UEJ6_HUMAN	Cadherin	ME5	adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
Q9UMQ4	unreviewed	Q9UMQ4_HUMAN	RET tyrosine kinase receptor	RET	cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
V9HW13	unreviewed	V9HW13_HUMAN	Epididymis secretory protein Li 78	HEL-S-78	cell-cell adhesion [GO:0098609]; establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; neurotransmitter receptor transport postsynaptic membrane to endosome [GO:0098968]; neurotransmitter receptor transport, endosome to postsynaptic membrane [GO:0098887]; receptor clustering [GO:0043113]
X2G0E6	unreviewed	X2G0E6_HUMAN	Protocadherin FAT4	FAT4	adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
X2G248	unreviewed	X2G248_HUMAN	Protocadherin FAT4	FAT4	adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
X2GA64	unreviewed	X2GA64_HUMAN	Protocadherin FAT4	FAT4	adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
X5D2R8	unreviewed	X5D2R8_HUMAN	Protocadherin 10 isoform B	PCDH10	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
X5D307	unreviewed	X5D307_HUMAN	Neuroligin 3 isoform D	NLGN3	chemical synaptic transmission [GO:0007268]; modulation of chemical synaptic transmission [GO:0050804]; neuron cell-cell adhesion [GO:0007158]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; synaptic vesicle endocytosis [GO:0048488]
X5D7N0	unreviewed	X5D7N0_HUMAN	Protocadherin 9 isoform A	PCDH9	forebrain development [GO:0030900]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
X5D999	unreviewed	X5D999_HUMAN	Protocadherin 10 isoform A	PCDH10	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
X5D9J9	unreviewed	X5D9J9_HUMAN	Neuroligin 3 isoform E	NLGN3	chemical synaptic transmission [GO:0007268]; modulation of chemical synaptic transmission [GO:0050804]; neuron cell-cell adhesion [GO:0007158]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; synaptic vesicle endocytosis [GO:0048488]
X5DNG6	unreviewed	X5DNG6_HUMAN	Cadherin 10 type 2 isoform B	CDH10	adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
X5DP84	unreviewed	X5DP84_HUMAN	Neurotrophic tyrosine kinase receptor type 3 isoform A	NTRK3	axon guidance [GO:0007411]; cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169]; dendrite self-avoidance [GO:0070593]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
X5DQT8	unreviewed	X5DQT8_HUMAN	Cadherin 10 type 2 isoform C	CDH10	adherens junction organization [GO:0034332]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell morphogenesis [GO:0000902]; cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell junction assembly [GO:0007043]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A087WWD9	unreviewed	A0A087WWD9_HUMAN	Cadherin related 23	CDH23	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A087WXV2	unreviewed	A0A087WXV2_HUMAN	Protocadherin 17	PCDH17	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A087WYR8	unreviewed	A0A087WYR8_HUMAN	Cadherin related 23	CDH23	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A087X1P2	unreviewed	A0A087X1P2_HUMAN	Protocadherin gamma subfamily C, 3	PCDHGC3	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A087X227	unreviewed	A0A087X227_HUMAN	Cadherin 11	CDH11	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A096LNH7	unreviewed	A0A096LNH7_HUMAN	Protocadherin beta 6	PCDHB6	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
A0A096LP50	unreviewed	A0A096LP50_HUMAN	Protocadherin beta 9	PCDHB9	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A096LP81	unreviewed	A0A096LP81_HUMAN	Protocadherin beta 16	PCDHB16	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A096LP94	unreviewed	A0A096LP94_HUMAN	Protocadherin beta 5	PCDHB5	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A096LPC0	unreviewed	A0A096LPC0_HUMAN	Protocadherin beta 15	PCDHB15	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A0A0MRC0	unreviewed	A0A0A0MRC0_HUMAN	Protocadherin-23	DCHS2	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A0A0MS94	unreviewed	A0A0A0MS94_HUMAN	Cadherin related 23	CDH23	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A0B4J288	unreviewed	A0A0B4J288_HUMAN	Cadherin 16	CDH16	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A158T700	unreviewed	A0A158T700_HUMAN	Differentiation-associated catenin regulator		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A172M5V3	unreviewed	A0A172M5V3_HUMAN	Basal cell adhesion molecule Lutheran blood group	BCAM	cell-cell adhesion [GO:0098609]
A0A1Z1VXG4	unreviewed	A0A1Z1VXG4_HUMAN	Basal cell adhesion molecule	BCAM	cell-cell adhesion [GO:0098609]
A0A2R8Y663	unreviewed	A0A2R8Y663_HUMAN	Cadherin related 23	CDH23	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A2R8YEM1	unreviewed	A0A2R8YEM1_HUMAN	Cadherin related 23	CDH23	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A2R8YEV2	unreviewed	A0A2R8YEV2_HUMAN	Protocadherin related 15	PCDH15	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A3B3ITY6	unreviewed	A0A3B3ITY6_HUMAN	Calsyntenin 1	CLSTN1	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A6B9LT91	unreviewed	A0A6B9LT91_HUMAN	Basal cell adhesion molecule	BCAM	cell-cell adhesion [GO:0098609]
A0A6I8PIW5	unreviewed	A0A6I8PIW5_HUMAN	Cadherin EGF LAG seven-pass G-type receptor 1	CELSR1	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A6Q8PG20	unreviewed	A0A6Q8PG20_HUMAN	Cadherin 2	CDH2	cell-cell adhesion [GO:0098609]
A0A804HIA2	unreviewed	A0A804HIA2_HUMAN	Desmoglein 2	DSG2	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A804HIL4	unreviewed	A0A804HIL4_HUMAN	Catenin delta 1	CTNND1	cell-cell adhesion [GO:0098609]
A0A804HJM1	unreviewed	A0A804HJM1_HUMAN	Catenin delta 1	CTNND1	cell-cell adhesion [GO:0098609]
A0A804HJQ3	unreviewed	A0A804HJQ3_HUMAN	Desmoglein 2	DSG2	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A804HK15	unreviewed	A0A804HK15_HUMAN	Catenin delta 1	CTNND1	cell-cell adhesion [GO:0098609]
A0A8V8TMG2	unreviewed	A0A8V8TMG2_HUMAN	Protocadherin 11 Y-linked	PCDH11Y	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A8V8TP37	unreviewed	A0A8V8TP37_HUMAN	Protocadherin 11 Y-linked	PCDH11Y	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A8V8TPU9	unreviewed	A0A8V8TPU9_HUMAN	Plakophilin 2	PKP2	cell-cell adhesion [GO:0098609]
A0A8V8TQD7	unreviewed	A0A8V8TQD7_HUMAN	Plakophilin 2	PKP2	cell-cell adhesion [GO:0098609]
A0A994J5I1	unreviewed	A0A994J5I1_HUMAN	Catenin delta 2	CTNND2	cell-cell adhesion [GO:0098609]
A0A994J5V2	unreviewed	A0A994J5V2_HUMAN	Catenin delta 2	CTNND2	cell-cell adhesion [GO:0098609]
A0A994J833	unreviewed	A0A994J833_HUMAN	Catenin delta 2	CTNND2	cell-cell adhesion [GO:0098609]
A0A9L9PXE8	unreviewed	A0A9L9PXE8_HUMAN	Intercellular adhesion molecule 5	ICAM5	cell-cell adhesion [GO:0098609]
A0PJ44	unreviewed	A0PJ44_HUMAN	LIMS2 protein	LIMS2	cell-cell adhesion [GO:0098609]; cell-cell junction organization [GO:0045216]; positive regulation of integrin-mediated signaling pathway [GO:2001046]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026]
